ABCA2 ATP1B2
ABCA2 ATP1B3
ABCA2 ATP2A2
ABCA2 PLN
ABCA2 SLC9A1
ABCA3 ABCG2
ABCA4 ABCG2
ABCA4 RDH8
ABCA5 ABCG2
ABCA7 ABCB6
ABCA7 ABCB8
ABCA7 ABCD4
ABCA7 ABCF2
ABCA7 ABCG2
ABCA7 ABCG5
ABCA7 ABCG8
ABCA7 APOA1
ABCA7 ATP12A
ABCA7 ATP1A1
ABCA7 ATP1A2
ABCA7 ATP1A3
ABCA7 ATP1A4
ABCA7 ATP1B1
ABCA7 ATP1B2
ABCA7 ATP1B3
ABCA7 ATP2A2
ABCA7 PLN
ABCA7 SLC9A1
ABCA8 ABCG2
ABCA9 ABCG2
ABCB1 ABCF2
ABCB1 MRPS7
ABCB10 SLC25A37
ABCB11 NR0B2
ABCB11 NR1H4
ABCB6 ABCB8
ABCB6 ABCD4
ABCB6 ABCF2
ABCB6 ABCG5
ABCB6 ABCG8
ABCB6 ATP12A
ABCB6 ATP1A1
ABCB6 ATP1A2
ABCB6 ATP1A3
ABCB6 ATP1A4
ABCB6 ATP1B1
ABCB6 ATP1B2
ABCB6 ATP1B3
ABCB6 ATP2A2
ABCB6 PLN
ABCB6 SLC9A1
ABCB7 FECH
ABCB8 ABCD4
ABCB8 ABCF2
ABCB8 ABCG5
ABCB8 ABCG8
ABCB8 ATP12A
ABCB8 ATP1A1
ABCB8 ATP1A2
ABCB8 ATP1A3
ABCB8 ATP1A4
ABCB8 ATP1B1
ABCB8 ATP1B2
ABCB8 ATP1B3
ABCB8 ATP2A2
ABCB8 PLN
ABCB8 SLC9A1
ABCC11 ABCG4
ABCC2 ABCG4
ABCC2 SLC9A3R1
ABCC3 ABCG4
ABCC4 ABCG4
ABCC5 ABCG4
ABCC8 KCNJ11
ABCC8 KCNJ8
ABCC8 RAPGEF3
ABCC8 RAPGEF4
ABCC9 KCNJ11
ABCC9 KCNJ8
ABCD1 ABCD2
ABCD1 ABCD3
ABCD1 ABCD4
ABCD1 PEX19
ABCD2 ABCD3
ABCD2 ABCD4
ABCD2 PEX19
ABCD3 PEX19
ABCD4 ABCF2
ABCD4 ABCG5
ABCD4 ABCG8
ABCD4 ATP12A
ABCD4 ATP1A1
ABCD4 ATP1A2
ABCD4 ATP1A3
ABCD4 ATP1A4
ABCD4 ATP1B1
ABCD4 ATP1B2
ABCD4 ATP1B3
ABCD4 ATP2A2
ABCD4 PLN
ABCD4 SLC9A1
ABCE1 EIF2S2
ABCE1 EIF3A
ABCE1 EIF3C
ABCE1 EIF3CL
ABCE1 EIF3I
ABCE1 EIF3J
ABCE1 EIF5
ABCE1 EIF5B
ABCE1 ETF1
ABCE1 RNASEL
ABCE1 RPLP0
ABCF1 EIF2S1
ABCF1 EIF2S2
ABCF1 EIF2S3
ABCF2 ABCG5
ABCF2 ABCG8
ABCF2 ATP12A
ABCF2 ATP1A1
ABCF2 ATP1A2
ABCF2 ATP1A3
ABCF2 ATP1A4
ABCF2 ATP1B1
ABCF2 ATP1B2
ABCF2 ATP1B3
ABCF2 ATP2A2
ABCF2 PLN
ABCF2 SLC9A1
ABCG1 ABCG2
ABCG1 SCARB1
ABCG2 ABCG4
ABCG2 ABCG5
ABCG5 ABCG8
ABCG5 ATP12A
ABCG5 ATP1A1
ABCG5 ATP1A2
ABCG5 ATP1A3
ABCG5 ATP1A4
ABCG5 ATP1B1
ABCG5 ATP1B2
ABCG5 ATP1B3
ABCG5 ATP2A2
ABCG5 PLN
ABCG5 SLC9A1
ABCG8 ATP12A
ABCG8 ATP1A1
ABCG8 ATP1A2
ABCG8 ATP1A3
ABCG8 ATP1A4
ABCG8 ATP1B1
ABCG8 ATP1B2
ABCG8 ATP1B3
ABCG8 ATP2A2
ABCG8 PLN
ABCG8 SLC9A1
ABHD12 ABHD6
ABHD5 PLIN1
ABHD5 PLIN2
ABHD5 PLIN3
ABHD5 PLIN5
ABHD5 PNPLA2
ABI1 ABI2
ABI1 ABL1
ABI1 ACTB
ABI1 ACTG1
ABI1 ACTR2
ABI1 ACTR3
ABI1 ARPC1A
ABI1 ARPC1B
ABI1 ARPC2
ABI1 ARPC3
ABI1 ARPC4
ABI1 ARPC5
ABI1 BAIAP2
ABI1 BRK1
ABI1 CYFIP1
ABI1 CYFIP2
ABI1 ENAH
ABI1 EPS8
ABI1 ITGA4
ABI1 ITGB1
ABI1 MYH2
ABI1 MYH9
ABI1 MYO10
ABI1 MYO1C
ABI1 MYO5A
ABI1 MYO9B
ABI1 NCKAP1
ABI1 NCKAP1L
ABI1 RAC1
ABI1 SOS1
ABI1 USP6NL
ABI1 VASP
ABI1 VCAM1
ABI1 WASF1
ABI1 WASF2
ABI1 WASF3
ABI1 WASL
ABI2 ABL1
ABI2 ABL2
ABI2 ACTB
ABI2 ACTG1
ABI2 ACTR2
ABI2 ACTR3
ABI2 ARPC1A
ABI2 ARPC1B
ABI2 ARPC2
ABI2 ARPC3
ABI2 ARPC4
ABI2 ARPC5
ABI2 BAIAP2
ABI2 BRK1
ABI2 CYFIP1
ABI2 CYFIP2
ABI2 MYH2
ABI2 MYH9
ABI2 MYO10
ABI2 MYO1C
ABI2 MYO5A
ABI2 MYO9B
ABI2 NCKAP1
ABI2 NCKAP1L
ABI2 RAC1
ABI2 RAC2
ABI2 RAC3
ABI2 TRIM32
ABI2 WASF1
ABI2 WASF2
ABI2 WASF3
ABI3 ABI3BP
ABL1 ABL2
ABL1 ACACA
ABL1 ACACB
ABL1 ATM
ABL1 BCAR1
ABL1 BCR
ABL1 BNIP2
ABL1 CABLES1
ABL1 CABLES2
ABL1 CAP1
ABL1 CAP2
ABL1 CD19
ABL1 CDC42
ABL1 CDH15
ABL1 CDH2
ABL1 CDH4
ABL1 CDK5
ABL1 CDON
ABL1 CLASP1
ABL1 CLASP2
ABL1 CREB1
ABL1 CRK
ABL1 CRKL
ABL1 CTNNA1
ABL1 CTNNA2
ABL1 CTNNB1
ABL1 DOK1
ABL1 E2F1
ABL1 EGF
ABL1 ENAH
ABL1 EPHA1
ABL1 EPHA2
ABL1 EPHA3
ABL1 EPHA4
ABL1 EPHA5
ABL1 EPHA6
ABL1 EPHA7
ABL1 EPHB1
ABL1 EPHB2
ABL1 EPHB3
ABL1 ESR1
ABL1 FYN
ABL1 GPC1
ABL1 GRB2
ABL1 HDAC1
ABL1 HRAS
ABL1 HSP90AA1
ABL1 JUN
ABL1 LRGUK
ABL1 MAPK11
ABL1 MAPK12
ABL1 MAPK14
ABL1 MAVS
ABL1 MSH5
ABL1 MTOR
ABL1 NEDD9
ABL1 NTRK1
ABL1 NTRK2
ABL1 NTRK3
ABL1 PCNA
ABL1 PHLPP1
ABL1 PHLPP2
ABL1 PIK3CA
ABL1 PIK3CB
ABL1 PIK3CD
ABL1 PIK3CG
ABL1 PRKDC
ABL1 PTPRC
ABL1 PXN
ABL1 RAC1
ABL1 RAC2
ABL1 RAC3
ABL1 RAD51
ABL1 RAD9A
ABL1 RAPGEF1
ABL1 RB1
ABL1 ROBO1
ABL1 SHC1
ABL1 SLIT1
ABL1 SLIT2
ABL1 SPAG9
ABL1 TERT
ABL1 TFDP1
ABL1 TP53
ABL1 WASF2
ABL1 XRCC6
ABL2 ACACA
ABL2 ACACB
ABL2 BCR
ABL2 CAP1
ABL2 CAP2
ABL2 CLASP1
ABL2 CLASP2
ABL2 CRK
ABL2 CRKL
ABL2 GPC1
ABL2 LRGUK
ABL2 NCK1
ABL2 NCKAP1
ABL2 PHLPP1
ABL2 PHLPP2
ABL2 PIR
ABL2 PSMA7
ABL2 RAC1
ABL2 RAC2
ABL2 RAC3
ABL2 RIN1
ABL2 ROBO1
ABL2 SLIT2
ABL2 WASF2
ABLIM1 ABLIM2
ABLIM1 ABLIM3
ABLIM1 DCC
ABLIM1 DOCK1
ABLIM1 FYN
ABLIM1 NCK1
ABLIM1 NTN1
ABLIM1 PTK2
ABLIM1 RAC1
ABLIM1 TRIO
ABLIM2 ABLIM3
ABLIM2 DCC
ABLIM2 DOCK1
ABLIM2 FYN
ABLIM2 NCK1
ABLIM2 NTN1
ABLIM2 PTK2
ABLIM2 RAC1
ABLIM2 TRIO
ABLIM3 DCC
ABLIM3 DOCK1
ABLIM3 FYN
ABLIM3 NCK1
ABLIM3 NTN1
ABLIM3 PTK2
ABLIM3 RAC1
ABLIM3 TRIO
ABRAXAS1 ATM
ABRAXAS1 BABAM1
ABRAXAS1 BABAM2
ABRAXAS1 BARD1
ABRAXAS1 BRCA1
ABRAXAS1 BRCC3
ABRAXAS1 CHEK2
ABRAXAS1 H2AFX
ABRAXAS1 HERC2
ABRAXAS1 HIST1H2AA
ABRAXAS1 HIST1H2AC
ABRAXAS1 HIST1H2AD
ABRAXAS1 HIST1H2AH
ABRAXAS1 HIST1H2AJ
ABRAXAS1 HIST1H2BA
ABRAXAS1 HIST1H2BB
ABRAXAS1 HIST1H2BD
ABRAXAS1 HIST1H2BH
ABRAXAS1 HIST1H2BJ
ABRAXAS1 HIST1H2BK
ABRAXAS1 HIST1H2BM
ABRAXAS1 HIST1H2BN
ABRAXAS1 HIST1H2BO
ABRAXAS1 HIST2H2AA3
ABRAXAS1 HIST2H2AB
ABRAXAS1 HIST2H2AC
ABRAXAS1 HIST2H2BE
ABRAXAS1 HIST3H2A
ABRAXAS1 HIST3H2BB
ABRAXAS1 HIST3H3
ABRAXAS1 KAT5
ABRAXAS1 MDC1
ABRAXAS1 MRE11
ABRAXAS1 NBN
ABRAXAS1 NSD2
ABRAXAS1 PIAS4
ABRAXAS1 RAD50
ABRAXAS1 RNF168
ABRAXAS1 RNF8
ABRAXAS1 SUMO1
ABRAXAS1 SUMO2
ABRAXAS1 TP53BP1
ABRAXAS1 UBE2N
ABRAXAS1 UBE2V2
ABRAXAS1 UIMC1
ABRAXAS2 BABAM1
ABRAXAS2 BABAM2
ABRAXAS2 BRCC3
ABRAXAS2 NLRP3
ABRAXAS2 SHMT2
ABT1 ESF1
ABT1 NOL10
ABTB1 CUL1
ABTB1 CUL3
ABTB1 CUL4A
ABTB1 CUL4B
ACAA1 ACAA2
ACAA1 ACAT1
ACAA1 AUH
ACAA1 CDY1
ACAA1 CDY1B
ACAA1 CDY2A
ACAA1 CDY2B
ACAA1 CDYL
ACAA1 CDYL2
ACAA1 CRYL1
ACAA1 ECHDC1
ACAA1 ECHDC2
ACAA1 ECHS1
ACAA1 ECI1
ACAA1 ECI2
ACAA1 EHHADH
ACAA1 HADH
ACAA1 HADHA
ACAA1 HADHB
ACAA1 HIBCH
ACAA1 PEX7
ACAA2 AUH
ACAA2 CDY1
ACAA2 CDY1B
ACAA2 CDY2A
ACAA2 CDY2B
ACAA2 CDYL
ACAA2 CDYL2
ACAA2 CRYL1
ACAA2 ECHDC1
ACAA2 ECHDC2
ACAA2 ECHS1
ACAA2 ECI1
ACAA2 ECI2
ACAA2 EHHADH
ACAA2 HADH
ACAA2 HADHA
ACAA2 HADHB
ACAA2 HIBCH
ACACA ACACB
ACACA AXL
ACACA BBS10
ACACA BCKDHB
ACACA BLK
ACACA BMX
ACACA BTK
ACACA CARNS1
ACACA CCT2
ACACA CCT3
ACACA CCT4
ACACA CCT5
ACACA CCT7
ACACA CDC42BPB
ACACA CSF1R
ACACA CSK
ACACA DSTYK
ACACA E2F1
ACACA E2F2
ACACA E2F3
ACACA E2F4
ACACA E2F5
ACACA E2F6
ACACA ENO1
ACACA ENO2
ACACA ENO3
ACACA ENO4
ACACA EPHA1
ACACA EPHA10
ACACA EPHA2
ACACA EPHA3
ACACA EPHA4
ACACA EPHA5
ACACA EPHA6
ACACA EPHA7
ACACA EPHA8
ACACA EPHB1
ACACA EPHB2
ACACA EPHB3
ACACA EPHB4
ACACA EPHB6
ACACA EPRS
ACACA ERN1
ACACA ERN2
ACACA FAAH
ACACA FAAH2
ACACA FGFR1
ACACA FGFR2
ACACA FGFR3
ACACA FGFR4
ACACA FGFRL1
ACACA FGR
ACACA FLT1
ACACA FLT3
ACACA FLT4
ACACA FRK
ACACA FYN
ACACA GSK3A
ACACA GSK3B
ACACA HCK
ACACA HSPD1
ACACA HUNK
ACACA IGF1R
ACACA INSR
ACACA INSRR
ACACA IRAK1
ACACA IRAK2
ACACA IRAK3
ACACA IRAK4
ACACA ITK
ACACA JAK1
ACACA JAK2
ACACA JAK3
ACACA KDR
ACACA KIT
ACACA LCK
ACACA LIMK1
ACACA LIMK2
ACACA LYN
ACACA MAP3K10
ACACA MAP3K11
ACACA MAP3K20
ACACA MAP3K21
ACACA MAP3K7
ACACA MAP3K9
ACACA MATK
ACACA MCCC1
ACACA MCCC2
ACACA MELK
ACACA MERTK
ACACA MET
ACACA MKKS
ACACA MLKL
ACACA MOS
ACACA MUSK
ACACA NIM1K
ACACA PASK
ACACA PBK
ACACA PC
ACACA PCCA
ACACA PDGFRA
ACACA PDGFRB
ACACA PDGFRL
ACACA PDHB
ACACA PIKFYVE
ACACA PIM1
ACACA PIM2
ACACA PIM3
ACACA PKDCC
ACACA PRKAA1
ACACA PTK6
ACACA PTK7
ACACA QRSL1
ACACA RET
ACACA RIPK1
ACACA RIPK2
ACACA RIPK3
ACACA RIPK4
ACACA ROR1
ACACA SRC
ACACA SRMS
ACACA STK11
ACACA STK40
ACACA STYK1
ACACA SYK
ACACA TCP1
ACACA TEC
ACACA TEK
ACACA TESK1
ACACA TESK2
ACACA TIE1
ACACA TRIB1
ACACA TRIB2
ACACA TRIB3
ACACA TSSK1B
ACACA TSSK2
ACACA TSSK3
ACACA TSSK4
ACACA TSSK6
ACACA TXK
ACACA TYK2
ACACA TYRO3
ACACA YES1
ACACA ZAP70
ACACB AXL
ACACB BBS10
ACACB BCKDHB
ACACB BLK
ACACB BMX
ACACB BTK
ACACB CARNS1
ACACB CCT2
ACACB CCT3
ACACB CCT4
ACACB CCT5
ACACB CCT7
ACACB CDC42BPB
ACACB CSF1R
ACACB CSK
ACACB DSTYK
ACACB E2F1
ACACB E2F2
ACACB E2F3
ACACB E2F4
ACACB E2F5
ACACB E2F6
ACACB ENO1
ACACB ENO2
ACACB ENO3
ACACB ENO4
ACACB EPHA1
ACACB EPHA10
ACACB EPHA2
ACACB EPHA3
ACACB EPHA4
ACACB EPHA5
ACACB EPHA6
ACACB EPHA7
ACACB EPHA8
ACACB EPHB1
ACACB EPHB2
ACACB EPHB3
ACACB EPHB4
ACACB EPHB6
ACACB EPRS
ACACB ERN1
ACACB ERN2
ACACB FAAH
ACACB FAAH2
ACACB FGFR1
ACACB FGFR2
ACACB FGFR3
ACACB FGFR4
ACACB FGFRL1
ACACB FGR
ACACB FLT1
ACACB FLT3
ACACB FLT4
ACACB FRK
ACACB FYN
ACACB GSK3A
ACACB GSK3B
ACACB HCK
ACACB HSPD1
ACACB HUNK
ACACB IGF1R
ACACB INSR
ACACB INSRR
ACACB IRAK1
ACACB IRAK2
ACACB IRAK3
ACACB IRAK4
ACACB ITK
ACACB JAK1
ACACB JAK2
ACACB JAK3
ACACB KDR
ACACB KIT
ACACB LCK
ACACB LIMK1
ACACB LIMK2
ACACB LYN
ACACB MAP3K10
ACACB MAP3K11
ACACB MAP3K20
ACACB MAP3K21
ACACB MAP3K7
ACACB MAP3K9
ACACB MATK
ACACB MCCC1
ACACB MCCC2
ACACB MELK
ACACB MERTK
ACACB MET
ACACB MKKS
ACACB MLKL
ACACB MOS
ACACB MUSK
ACACB NIM1K
ACACB PASK
ACACB PBK
ACACB PC
ACACB PCCA
ACACB PDGFRA
ACACB PDGFRB
ACACB PDGFRL
ACACB PDHB
ACACB PIKFYVE
ACACB PIM1
ACACB PIM2
ACACB PIM3
ACACB PKDCC
ACACB PTK6
ACACB PTK7
ACACB QRSL1
ACACB RET
ACACB RIPK1
ACACB RIPK2
ACACB RIPK3
ACACB RIPK4
ACACB ROR1
ACACB SRC
ACACB SRMS
ACACB STK11
ACACB STK40
ACACB STYK1
ACACB SYK
ACACB TCP1
ACACB TEC
ACACB TEK
ACACB TESK1
ACACB TESK2
ACACB TIE1
ACACB TRIB1
ACACB TRIB2
ACACB TRIB3
ACACB TSSK1B
ACACB TSSK2
ACACB TSSK3
ACACB TSSK4
ACACB TSSK6
ACACB TXK
ACACB TYK2
ACACB TYRO3
ACACB YES1
ACACB ZAP70
ACAD9 ECSIT
ACAD9 MT-ND1
ACAD9 MT-ND2
ACAD9 MT-ND3
ACAD9 MT-ND4
ACAD9 MT-ND5
ACAD9 MT-ND6
ACAD9 NDUFA1
ACAD9 NDUFA10
ACAD9 NDUFA11
ACAD9 NDUFA12
ACAD9 NDUFA13
ACAD9 NDUFA2
ACAD9 NDUFA3
ACAD9 NDUFA5
ACAD9 NDUFA6
ACAD9 NDUFA8
ACAD9 NDUFA9
ACAD9 NDUFAB1
ACAD9 NDUFAF1
ACAD9 NDUFAF2
ACAD9 NDUFAF3
ACAD9 NDUFAF4
ACAD9 NDUFAF5
ACAD9 NDUFAF6
ACAD9 NDUFAF7
ACAD9 NDUFB1
ACAD9 NDUFB10
ACAD9 NDUFB11
ACAD9 NDUFB2
ACAD9 NDUFB3
ACAD9 NDUFB4
ACAD9 NDUFB5
ACAD9 NDUFB6
ACAD9 NDUFB7
ACAD9 NDUFB8
ACAD9 NDUFB9
ACAD9 NDUFC1
ACAD9 NDUFC2
ACAD9 NDUFS1
ACAD9 NDUFS2
ACAD9 NDUFS3
ACAD9 NDUFS4
ACAD9 NDUFS5
ACAD9 NDUFS6
ACAD9 NDUFS7
ACAD9 NDUFS8
ACAD9 NDUFV1
ACAD9 NDUFV2
ACAD9 NDUFV3
ACAD9 TIMMDC1
ACAD9 TMEM126B
ACADL ACADM
ACADL ACADS
ACADL ACADSB
ACADL ACADVL
ACADL ACOX1
ACADL ACOX3
ACADL MECR
ACADM ACADS
ACADM ACADSB
ACADM ACADVL
ACADM ACOX1
ACADM ACOX3
ACADM EHHADH
ACADM ETFA
ACADM IVD
ACADM MECR
ACADS ACADSB
ACADS ACOX1
ACADS ACOX3
ACADS ETFA
ACADS ETFB
ACADS HIVEP1
ACADS MECR
ACADSB ACOX1
ACADSB ACOX3
ACADSB HIVEP1
ACADSB MECR
ACADVL ACOX1
ACADVL ACOX3
ACADVL MECR
ACAN ADAMTS4
ACAN ADAMTS5
ACAN CD44
ACAN COMP
ACAN HAPLN1
ACAN SOX9
ACAN TNC
ACAN TNN
ACAN TNR
ACAN TNXB
ACAP1 ARF6
ACAP1 CLTC
ACAP1 GULP1
ACAP1 SLC2A4
ACAT1 ACAT2
ACAT1 AUH
ACAT1 CDY1
ACAT1 CDY1B
ACAT1 CDY2A
ACAT1 CDY2B
ACAT1 CDYL
ACAT1 CDYL2
ACAT1 CRYL1
ACAT1 ECHDC1
ACAT1 ECHDC2
ACAT1 ECHS1
ACAT1 ECI1
ACAT1 ECI2
ACAT1 EHHADH
ACAT1 HADH
ACAT1 HADHA
ACAT1 HIBCH
ACAT1 PEX7
ACAT2 AUH
ACAT2 CDY1
ACAT2 CDY1B
ACAT2 CDY2A
ACAT2 CDY2B
ACAT2 CDYL
ACAT2 CDYL2
ACAT2 CRYL1
ACAT2 ECHDC1
ACAT2 ECHDC2
ACAT2 ECHS1
ACAT2 ECI1
ACAT2 ECI2
ACAT2 EHHADH
ACAT2 HADH
ACAT2 HADHA
ACAT2 HADHB
ACAT2 HIBCH
ACBD3 GOLGA3
ACCS DPYD
ACCSL DPYD
ACD H2AFJ
ACD H2AFV
ACD H2AFX
ACD H2AFZ
ACD HIST1H2AC
ACD HIST1H2AD
ACD HIST1H2AJ
ACD HIST1H2BA
ACD HIST1H2BB
ACD HIST1H2BD
ACD HIST1H2BH
ACD HIST1H2BJ
ACD HIST1H2BK
ACD HIST1H2BM
ACD HIST1H2BN
ACD HIST1H2BO
ACD HIST2H2AA3
ACD HIST2H2AC
ACD HIST2H2BE
ACD HIST3H2BB
ACD HIST3H3
ACD LMNB1
ACD POT1
ACD RAD21
ACD REC8
ACD SMC1A
ACD SMC1B
ACD SMC3
ACD STAG1
ACD STAG2
ACD STAG3
ACD SUN1
ACD SUN2
ACD SYCP2
ACD SYCP3
ACD SYNE1
ACD SYNE2
ACD TERF1
ACD TERF2
ACD TERF2IP
ACD TINF2
ACE AGT
ACE2 AGT
ACE2 CALM1
ACE2 CALM2
ACE2 DPP4
ACE2 MEP1A
ACE2 MEP1B
ACE2 MME
ACE2 PRCP
ACE2 XPNPEP2
ACER1 ACER2
ACER1 ASAH1
ACER1 ASAH2
ACER2 ASAH1
ACER2 ASAH2
ACIN1 RNPS1
ACIN1 SAP18
ACKR1 CCL2
ACKR1 CXCL1
ACKR1 CXCL8
ACKR1 NECTIN1
ACKR2 CCL11
ACKR2 CCL17
ACKR2 CCL2
ACKR2 CCL22
ACKR2 CCL25
ACKR2 CCL28
ACKR2 CCL3
ACKR2 CCL4
ACKR2 CCL5
ACKR2 CCL7
ACKR2 MADCAM1
ACKR3 CXCL11
ACKR3 CXCL12
ACKR3 CXCR4
ACKR3 GNAI1
ACKR3 GNAI2
ACKR3 GNAI3
ACKR3 GNAT3
ACKR3 GNB1
ACKR3 GNB2
ACKR3 GNB3
ACKR3 GNB4
ACKR3 GNB5
ACKR3 GNG10
ACKR3 GNG11
ACKR3 GNG12
ACKR3 GNG13
ACKR3 GNG2
ACKR3 GNG3
ACKR3 GNG4
ACKR3 GNG5
ACKR3 GNG7
ACKR3 GNG8
ACKR3 GNGT1
ACKR3 GNGT2
ACKR4 CCL19
ACKR4 CCL21
ACKR4 CCL25
ACLY ADK
ACLY ALDH18A1
ACLY CLYBL
ACLY CS
ACLY DBT
ACLY DHTKD1
ACLY DLAT
ACLY DLD
ACLY DLST
ACLY DNAJC10
ACLY ERP27
ACLY ERP44
ACLY FH
ACLY GSR
ACLY IDH3A
ACLY IDH3B
ACLY IDH3G
ACLY OGDH
ACLY OGDHL
ACLY P4HB
ACLY PDHX
ACLY PDIA2
ACLY PDIA3
ACLY PDIA4
ACLY PDIA5
ACLY PDIA6
ACLY PDILT
ACLY SUCLA2
ACLY SUCLG1
ACLY SUCLG2
ACLY TMX3
ACLY TXN
ACLY TXN2
ACLY TXNDC11
ACLY TXNDC16
ACLY TXNDC2
ACLY TXNDC5
ACLY TXNDC8
ACLY TXNDC9
ACLY TXNRD1
ACLY TXNRD2
ACLY TXNRD3
ACO1 ACO2
ACOT1 ACOT2
ACOT1 ACOT4
ACOT1 ACOT7
ACOT1 FBP1
ACOT1 FBP2
ACOT1 PFKL
ACOT1 PFKM
ACOT1 PFKP
ACOT13 PCTP
ACOT2 ACOT4
ACOT2 ACOT7
ACOT2 FBP1
